Call_ID,new_id,Customer_Id,Agent,Date_Of_Call,Time_Of_Call,Resolved,Answered,Topic,Speed_of_answer_in_seconds,Duration,Satisfaction_rating,end_call
3129,643519,6435-SRWBJ,Joe,2/24/2021,4:07:41 PM,0,0,Payment related,,,,4:07:41 PM
3130,996423,9964-WBQDJ,Joe,2/24/2021,4:07:41 PM,1,1,Technical Support,110,5:50,4,4:13:31 PM
3131,630311,6303-KFWSL,Jim,2/24/2021,4:23:31 PM,1,1,Technical Support,23,2:20,4,4:25:51 PM
3132,17023,1702-CCFNJ,Diane,2/24/2021,4:23:31 PM,1,1,Contract related,60,6:09,5,4:29:40 PM
3133,89323,8932-CZHRQ,Stewart,2/24/2021,4:37:55 PM,1,1,Payment related,89,2:27,3,4:40:22 PM
3134,3863,0386-CWRGM,Martha,2/24/2021,4:37:55 PM,1,1,Admin Support,48,4:06,3,4:42:01 PM
3135,551518,5515-RUGKN,Joe,2/24/2021,4:42:14 PM,1,1,Admin Support,52,4:55,5,4:47:09 PM
3136,4041,0404-AHASP,Jim,2/24/2021,4:42:14 PM,1,1,Payment related,49,3:19,1,4:45:33 PM
3137,727914,7279-NMVJC,Becky,2/24/2021,4:48:00 PM,1,1,Technical Support,33,4:39,2,4:52:39 PM
3138,208122,2081-VEYEH,Jim,2/24/2021,4:48:00 PM,1,1,Technical Support,108,4:19,4,4:52:19 PM
3139,640721,6407-UTSLV,Jim,2/24/2021,5:13:55 PM,0,0,Payment related,,,,5:13:55 PM
3140,90608,9060-HJJRW,Joe,2/24/2021,5:13:55 PM,1,1,Payment related,21,4:56,5,5:18:51 PM
3141,258725,2587-YNLES,Martha,2/24/2021,5:16:48 PM,1,1,Contract related,23,3:49,5,5:20:37 PM
3142,739819,7398-SKNQZ,Dan,2/24/2021,5:16:48 PM,0,0,Technical Support,,,,5:16:48 PM
3143,59356,5935-FCCNB,Becky,2/24/2021,5:28:19 PM,1,1,Contract related,73,5:34,5,5:33:53 PM
3144,195818,1958-RNRKS,Dan,2/24/2021,5:28:19 PM,0,0,Technical Support,,,,5:28:19 PM
3145,513618,5136-RGMZO,Stewart,2/24/2021,5:36:58 PM,1,1,Technical Support,22,4:13,3,5:41:11 PM
3146,834513,8345-MVDYC,Martha,2/24/2021,5:36:58 PM,0,0,Payment related,,,,5:36:58 PM
3147,82262,8226-BXGES,Stewart,2/24/2021,5:42:43 PM,0,1,Admin Support,12,5:43,4,5:48:26 PM
3148,97059,9705-IOVQQ,Joe,2/24/2021,5:42:43 PM,1,1,Streaming,111,4:25,3,5:47:08 PM
3149,101515,1015-OWJKI,Jim,2/24/2021,5:47:02 PM,1,1,Admin Support,97,3:46,5,5:50:48 PM
3150,204024,2040-XBAVJ,Diane,2/24/2021,5:47:02 PM,1,1,Streaming,93,5:31,4,5:52:33 PM
3151,88879,8887-IPQNC,Becky,2/24/2021,5:55:41 PM,1,1,Streaming,24,2:25,3,5:58:06 PM
3152,864610,8646-JCOMS,Martha,2/24/2021,5:55:41 PM,1,1,Technical Support,84,1:49,1,5:57:30 PM
3153,122211,1222-KJNZD,Stewart,2/25/2021,9:10:05 AM,1,1,Contract related,17,1:56,4,9:12:01 AM
3154,1067,0106-GHRQR,Stewart,2/25/2021,9:10:05 AM,1,1,Technical Support,55,4:03,4,9:14:08 AM
3155,376822,3768-VHXQO,Greg,2/25/2021,9:10:05 AM,1,1,Payment related,118,1:13,3,9:11:18 AM
3156,895223,8952-WCVCD,Dan,2/25/2021,9:10:05 AM,1,1,Streaming,109,2:57,5,9:13:02 AM
3157,241820,2418-TPEUN,Stewart,2/25/2021,9:15:50 AM,1,1,Technical Support,33,2:37,4,9:18:27 AM
3158,396318,3963-RYFNS,Joe,2/25/2021,9:15:50 AM,1,1,Contract related,18,5:59,4,9:21:49 AM
3159,854026,8540-ZQGEA,Stewart,2/25/2021,10:06:14 AM,1,1,Admin Support,99,4:12,2,10:10:26 AM
3160,132018,1320-REHCS,Martha,2/25/2021,10:06:14 AM,1,1,Contract related,111,2:29,3,10:08:43 AM
3161,413710,4137-JOPHL,Diane,2/25/2021,10:19:12 AM,0,0,Admin Support,,,,10:19:12 AM
3162,78013,7801-CEDNV,Diane,2/25/2021,10:19:12 AM,1,1,Payment related,82,6:47,5,10:25:59 AM
3163,20572,2057-BOYKM,Becky,2/25/2021,10:20:38 AM,1,1,Admin Support,48,5:40,3,10:26:18 AM
3164,365817,3658-QQJYD,Joe,2/25/2021,10:20:38 AM,1,1,Technical Support,83,4:53,3,10:25:31 AM
3165,18032,1803-BGNBD,Dan,2/25/2021,10:46:34 AM,1,1,Technical Support,102,2:12,5,10:48:46 AM
3166,13424,0134-XWXCE,Joe,2/25/2021,10:46:34 AM,1,1,Admin Support,124,1:23,1,10:47:57 AM
3167,695020,6950-TWMYB,Martha,2/25/2021,10:52:19 AM,0,0,Streaming,,,,10:52:19 AM
3168,58486,5848-FHRFC,Joe,2/25/2021,10:52:19 AM,1,1,Streaming,82,3:32,3,10:55:51 AM
3169,22436,2243-FNMMI,Jim,2/25/2021,11:09:36 AM,0,1,Payment related,50,4:13,4,11:13:49 AM
3170,251113,2511-MORQY,Martha,2/25/2021,11:09:36 AM,1,1,Payment related,27,1:55,3,11:11:31 AM
3171,535611,5356-KZCKT,Joe,2/25/2021,11:35:31 AM,1,1,Admin Support,96,2:47,4,11:38:18 AM
3172,947024,9470-XCCEM,Greg,2/25/2021,11:35:31 AM,1,1,Contract related,122,3:55,1,11:39:26 AM
3173,65193,6519-CFDBX,Diane,2/25/2021,11:42:43 AM,0,0,Technical Support,,,,11:42:43 AM
3174,390213,3902-MIVLE,Joe,2/25/2021,11:42:43 AM,1,1,Payment related,76,1:50,4,11:44:33 AM
3175,40923,0409-WTMPL,Dan,2/25/2021,11:55:41 AM,1,1,Admin Support,66,1:46,5,11:57:27 AM
3176,876311,8763-KIAFH,Martha,2/25/2021,11:55:41 AM,1,1,Technical Support,98,2:12,3,11:57:53 AM
3177,366923,3669-WHAFY,Martha,2/25/2021,12:04:19 PM,0,0,Contract related,,,,12:04:19 PM
3178,305522,3055-VTCGS,Joe,2/25/2021,12:04:19 PM,1,1,Technical Support,73,6:31,3,12:10:50 PM
3179,314411,3144-KMTWZ,Joe,2/25/2021,12:05:46 PM,1,1,Contract related,76,1:47,3,12:07:33 PM
3180,200717,2007-QVGAW,Greg,2/25/2021,12:05:46 PM,0,0,Streaming,,,,12:05:46 PM
3181,520716,5207-PLSTK,Jim,2/25/2021,12:31:41 PM,1,1,Admin Support,123,5:46,4,12:37:27 PM
3182,23076,2307-FYNNL,Stewart,2/25/2021,12:31:41 PM,0,1,Admin Support,98,5:11,4,12:36:52 PM
3183,560524,5605-XNWEN,Dan,2/25/2021,12:34:34 PM,1,1,Technical Support,81,2:06,1,12:36:40 PM
3184,21551,2155-AMQRX,Dan,2/25/2021,12:34:34 PM,1,1,Payment related,52,6:55,4,12:41:29 PM
3185,61811,6181-AXXYF,Stewart,2/25/2021,12:34:34 PM,1,1,Payment related,93,6:02,1,12:40:36 PM
3186,50918,5091-HFAZW,Jim,2/25/2021,12:34:34 PM,1,1,Payment related,17,5:07,4,12:39:41 PM
3187,251912,2519-LBNQL,Dan,2/25/2021,1:00:29 PM,1,1,Technical Support,91,1:38,4,1:02:07 PM
3188,862321,8623-ULFNQ,Dan,2/25/2021,1:00:29 PM,1,1,Streaming,20,2:23,5,1:02:52 PM
3189,156812,1568-LJSZU,Diane,2/25/2021,2:11:02 PM,0,0,Contract related,,,,2:11:02 PM
3190,77898,7789-HKSBS,Joe,2/25/2021,2:11:02 PM,1,1,Payment related,125,6:17,4,2:17:19 PM
3191,74163,7416-CKTEP,Martha,2/25/2021,2:57:07 PM,1,1,Payment related,46,3:06,2,3:00:13 PM
3192,25863,2586-CWXVV,Diane,2/25/2021,2:57:07 PM,1,1,Contract related,124,5:29,3,3:02:36 PM
3193,234811,2348-KCJLT,Dan,2/25/2021,3:14:24 PM,1,1,Technical Support,29,4:05,3,3:18:29 PM
3194,84015,8401-EMUWF,Joe,2/25/2021,3:14:24 PM,0,1,Streaming,75,4:37,3,3:19:01 PM
3195,41939,4193-IBKSW,Martha,2/25/2021,3:27:22 PM,1,1,Technical Support,57,4:11,4,3:31:33 PM
3196,537714,5377-NDTOU,Dan,2/25/2021,3:27:22 PM,0,0,Admin Support,,,,3:27:22 PM
3197,247412,2474-LCNUE,Jim,2/25/2021,3:30:14 PM,1,1,Streaming,106,1:53,4,3:32:07 PM
3198,83917,0839-QNXME,Jim,2/25/2021,3:30:14 PM,1,1,Contract related,19,5:44,3,3:35:58 PM
3199,350615,3506-OVLKD,Jim,2/25/2021,3:41:46 PM,1,1,Technical Support,94,1:11,4,3:42:57 PM
3200,665022,6650-VJONK,Stewart,2/25/2021,3:41:46 PM,0,0,Streaming,,,,3:41:46 PM
3201,217816,2178-PMGCJ,Diane,2/25/2021,3:54:43 PM,1,1,Admin Support,28,3:01,3,3:57:44 PM
3202,749220,7492-TAFJD,Diane,2/25/2021,3:54:43 PM,1,1,Admin Support,11,2:20,4,3:57:03 PM
3203,277313,2773-MADBQ,Stewart,2/25/2021,4:04:48 PM,1,1,Admin Support,68,4:51,5,4:09:39 PM
3204,601612,6016-LVTJQ,Dan,2/25/2021,4:04:48 PM,1,1,Contract related,103,4:42,5,4:09:30 PM
3205,786011,7860-KSUGX,Stewart,2/25/2021,4:26:24 PM,1,1,Streaming,28,6:06,2,4:32:30 PM
3206,896611,8966-KZXXA,Martha,2/25/2021,4:26:24 PM,1,1,Technical Support,36,4:09,5,4:30:33 PM
3207,514917,5149-QYTTU,Dan,2/25/2021,4:40:48 PM,1,1,Technical Support,63,5:39,5,4:46:27 PM
3208,207024,2070-XYMFH,Dan,2/25/2021,4:40:48 PM,1,1,Contract related,14,0:36,5,4:41:24 PM
3209,20852,2085-BOJKI,Dan,2/25/2021,5:06:43 PM,1,1,Streaming,82,5:15,1,5:11:58 PM
3210,8178,0817-HSUSE,Diane,2/25/2021,5:06:43 PM,0,0,Payment related,,,,5:06:43 PM
3211,544216,5442-PPTJY,Martha,2/25/2021,5:06:43 PM,1,1,Admin Support,15,5:43,3,5:12:26 PM
3212,192717,1927-QEWMY,Diane,2/25/2021,5:06:43 PM,1,1,Admin Support,85,4:18,3,5:11:01 PM
3213,166313,1663-MHLHE,Becky,2/25/2021,5:24:00 PM,0,0,Admin Support,,,,5:24:00 PM
3214,566317,5663-QBGIS,Greg,2/25/2021,5:24:00 PM,1,1,Payment related,108,2:12,5,5:26:12 PM
3215,445013,4450-MDZFX,Martha,2/25/2021,5:47:02 PM,1,1,Streaming,45,2:58,3,5:50:00 PM
3216,67014,6701-DHKWQ,Joe,2/25/2021,5:47:02 PM,1,1,Technical Support,24,1:52,4,5:48:54 PM
3217,75541,7554-AKDQF,Greg,2/26/2021,9:10:05 AM,1,1,Streaming,75,4:31,2,9:14:36 AM
3218,79425,0794-YVSGE,Martha,2/26/2021,9:10:05 AM,1,1,Technical Support,68,6:24,5,9:16:29 AM
3219,54232,5423-BHIXO,Jim,2/26/2021,9:18:43 AM,0,1,Payment related,104,1:21,4,9:20:04 AM
3220,690822,6908-VVYHM,Joe,2/26/2021,9:18:43 AM,0,1,Contract related,33,0:41,3,9:19:24 AM
3221,29595,2959-EEXWB,Dan,2/26/2021,10:12:00 AM,1,1,Technical Support,101,3:50,2,10:15:50 AM
3222,183921,1839-UMACK,Jim,2/26/2021,10:12:00 AM,0,0,Admin Support,,,,10:12:00 AM
3223,303025,3030-YDNRM,Greg,2/26/2021,10:24:58 AM,1,1,Technical Support,41,3:04,1,10:28:02 AM
3224,732111,7321-KKSDU,Martha,2/26/2021,10:24:58 AM,0,0,Streaming,,,,10:24:58 AM
3225,340224,3402-XRIUO,Jim,2/26/2021,10:45:07 AM,1,1,Contract related,124,3:27,4,10:48:34 AM
3226,82861,8286-AFUYI,Jim,2/26/2021,10:45:07 AM,0,1,Streaming,98,5:29,2,10:50:36 AM
3227,835623,8356-WUAOJ,Greg,2/26/2021,11:03:50 AM,1,1,Payment related,119,2:11,3,11:06:01 AM
3228,80584,8058-DMYRU,Jim,2/26/2021,11:03:50 AM,1,1,Streaming,40,2:26,1,11:06:16 AM
3229,935026,9350-ZXYJC,Greg,2/26/2021,11:36:58 AM,0,0,Payment related,,,,11:36:58 AM
3230,895810,8958-JPTRR,Becky,2/26/2021,11:36:58 AM,1,1,Payment related,97,5:29,2,11:42:27 AM
3231,69597,6959-GQEGV,Martha,2/26/2021,11:44:10 AM,1,1,Admin Support,119,3:46,2,11:47:56 AM
3232,317323,3173-WSSUE,Becky,2/26/2021,11:44:10 AM,0,0,Technical Support,,,,11:44:10 AM
3233,12658,1265-HVPZB,Stewart,2/26/2021,11:45:36 AM,1,1,Streaming,26,0:42,5,11:46:18 AM
3234,411521,4115-UMJFQ,Greg,2/26/2021,11:45:36 AM,0,0,Payment related,,,,11:45:36 AM
3235,736920,7369-TRPFD,Jim,2/26/2021,12:40:19 PM,1,1,Payment related,77,1:46,4,12:42:05 PM
3236,109811,1098-KFQEC,Jim,2/26/2021,12:40:19 PM,1,1,Technical Support,31,2:05,3,12:42:24 PM
3237,719024,7190-XHTWJ,Becky,2/26/2021,1:01:55 PM,0,0,Admin Support,,,,1:01:55 PM
3238,353718,3537-RYBHH,Becky,2/26/2021,1:01:55 PM,0,1,Payment related,16,3:40,4,1:05:35 PM
3239,52962,5296-BFCYD,Diane,2/26/2021,1:06:14 PM,1,1,Admin Support,117,6:29,4,1:12:43 PM
3240,935910,9359-JANWS,Becky,2/26/2021,1:06:14 PM,0,1,Streaming,16,3:18,5,1:09:32 PM
3241,32794,3279-DYZQM,Stewart,2/26/2021,2:05:17 PM,0,1,Payment related,35,3:27,4,2:08:44 PM
3242,52322,0523-VNGTF,Martha,2/26/2021,2:05:17 PM,0,1,Contract related,93,2:32,4,2:07:49 PM
3243,95759,9575-IWCAZ,Joe,2/26/2021,2:51:22 PM,1,1,Streaming,39,2:56,1,2:54:18 PM
3244,710513,7105-MXJLL,Greg,2/26/2021,2:51:22 PM,0,1,Streaming,18,4:54,1,2:56:16 PM
3245,70646,7064-FRRSW,Greg,2/26/2021,2:54:14 PM,1,1,Contract related,124,5:27,4,2:59:41 PM
3246,794021,7940-UQQUG,Greg,2/26/2021,2:54:14 PM,0,0,Streaming,,,,2:54:14 PM
3247,396119,3961-SXAXY,Becky,2/26/2021,3:01:26 PM,1,1,Streaming,10,4:00,1,3:05:26 PM
3248,70102,7010-BRBUU,Diane,2/26/2021,3:01:26 PM,0,0,Contract related,,,,3:01:26 PM
3249,35668,3566-HJGPK,Becky,2/26/2021,3:05:46 PM,1,1,Streaming,99,5:08,4,3:10:54 PM
3250,30629,3062-ICYZQ,Greg,2/26/2021,3:05:46 PM,1,1,Technical Support,114,5:06,4,3:10:52 PM
3251,993816,9938-PRCVK,Greg,2/26/2021,3:41:46 PM,1,1,Technical Support,122,4:35,1,3:46:21 PM
3252,97311,0973-KYVNF,Joe,2/26/2021,3:41:46 PM,0,0,Contract related,,,,3:41:46 PM
3253,51298,5129-HHMZC,Becky,2/26/2021,4:04:48 PM,0,0,Streaming,,,,4:04:48 PM
3254,96373,9637-CDTKZ,Diane,2/26/2021,4:04:48 PM,0,1,Contract related,87,1:16,4,4:06:04 PM
3255,394610,3946-JEWRQ,Dan,2/26/2021,4:29:17 PM,1,1,Streaming,63,3:27,3,4:32:44 PM
3256,78733,7873-CVMAW,Martha,2/26/2021,4:29:17 PM,0,0,Payment related,,,,4:29:17 PM
3257,46323,0463-WZZKO,Stewart,2/26/2021,4:49:26 PM,1,1,Streaming,120,6:39,4,4:56:05 PM
3258,452417,4524-QCSSM,Jim,2/26/2021,4:49:26 PM,0,0,Streaming,,,,4:49:26 PM
3259,58325,5832-EXGTT,Stewart,2/26/2021,4:58:05 PM,0,0,Streaming,,,,4:58:05 PM
3260,203910,2039-JONDJ,Stewart,2/26/2021,4:58:05 PM,1,1,Payment related,23,5:19,4,5:03:24 PM
3261,721710,7217-JYHOQ,Martha,2/26/2021,5:05:17 PM,0,1,Technical Support,122,3:49,5,5:09:06 PM
3262,66956,6695-FRVEC,Joe,2/26/2021,5:05:17 PM,1,1,Contract related,60,3:28,1,5:08:45 PM
3263,989417,9894-QMIMJ,Dan,2/26/2021,5:35:31 PM,1,1,Contract related,123,0:45,5,5:36:16 PM
3264,806925,8069-YQQAJ,Dan,2/26/2021,5:35:31 PM,1,1,Technical Support,64,5:19,1,5:40:50 PM
3265,163614,1636-NTNCO,Greg,2/26/2021,5:36:58 PM,1,1,Streaming,124,5:04,2,5:42:02 PM
3266,346623,3466-WAESX,Diane,2/26/2021,5:36:58 PM,1,1,Contract related,102,2:20,4,5:39:18 PM
3267,928116,9281-PKKZE,Becky,2/26/2021,5:39:50 PM,1,1,Admin Support,27,6:32,4,5:46:22 PM
3268,363822,3638-VBZTA,Becky,2/26/2021,5:39:50 PM,1,1,Admin Support,26,5:47,4,5:45:37 PM
3269,74599,7459-IMVYU,Joe,2/26/2021,5:42:43 PM,1,1,Payment related,42,1:21,5,5:44:04 PM
3270,856315,8563-OYMQY,Dan,2/26/2021,5:42:43 PM,1,1,Technical Support,121,4:26,4,5:47:09 PM
3271,7545,0754-EEBDC,Becky,2/26/2021,5:51:22 PM,1,1,Payment related,91,6:26,3,5:57:48 PM
3272,577726,5777-ZPQNC,Stewart,2/26/2021,5:51:22 PM,1,1,Technical Support,79,3:57,5,5:55:19 PM
3273,19519,1951-IEYXM,Stewart,2/27/2021,9:11:31 AM,1,1,Streaming,49,4:22,5,9:15:53 AM
3274,331814,3318-NMQXL,Martha,2/27/2021,9:11:31 AM,0,0,Streaming,,,,9:11:31 AM
3275,102218,1022-RKXDR,Martha,2/27/2021,9:11:31 AM,0,1,Contract related,44,5:16,4,9:16:47 AM
3276,23616,2361-FJWNO,Becky,2/27/2021,9:11:31 AM,0,0,Contract related,,,,9:11:31 AM
3277,227221,2272-UOINI,Greg,2/27/2021,9:46:05 AM,0,0,Streaming,,,,9:46:05 AM
3278,823221,8232-UTFOZ,Greg,2/27/2021,9:46:05 AM,1,1,Streaming,47,6:05,3,9:52:10 AM
3279,375025,3750-YHRYO,Greg,2/27/2021,9:50:24 AM,0,0,Streaming,,,,9:50:24 AM
3280,663711,6637-KYRCV,Diane,2/27/2021,9:50:24 AM,0,0,Payment related,,,,9:50:24 AM
3281,566813,5668-MEISB,Greg,2/27/2021,9:56:10 AM,0,1,Technical Support,26,0:51,5,9:57:01 AM
3282,12917,0129-QMPDR,Greg,2/27/2021,9:56:10 AM,0,0,Admin Support,,,,9:56:10 AM
3283,71883,7188-CBBBA,Martha,2/27/2021,10:16:19 AM,1,1,Admin Support,50,1:33,3,10:17:52 AM
3284,53563,5356-CSVSQ,Stewart,2/27/2021,10:16:19 AM,1,1,Streaming,121,5:20,1,10:21:39 AM
3285,32213,3221-CJMSG,Jim,2/27/2021,10:50:53 AM,1,1,Contract related,82,6:45,3,10:57:38 AM
3286,321910,3219-JQRSL,Diane,2/27/2021,10:50:53 AM,1,1,Admin Support,41,4:37,4,10:55:30 AM
3287,280114,2801-NISEI,Dan,2/27/2021,11:47:02 AM,1,1,Admin Support,65,5:51,1,11:52:53 AM
3288,462326,4623-ZKHLY,Dan,2/27/2021,11:47:02 AM,1,1,Contract related,100,5:49,3,11:52:51 AM
3289,673222,6732-VAILE,Dan,2/27/2021,12:14:24 PM,1,1,Streaming,72,4:58,2,12:19:22 PM
3290,82011,8201-AAXCB,Dan,2/27/2021,12:14:24 PM,1,1,Streaming,120,0:49,5,12:15:13 PM
3291,76963,7696-CFTAT,Stewart,2/27/2021,12:34:34 PM,1,1,Contract related,59,1:13,3,12:35:47 PM
3292,18453,1845-CSBRZ,Diane,2/27/2021,12:34:34 PM,0,0,Contract related,,,,12:34:34 PM
3293,212322,2123-VSCOT,Jim,2/27/2021,12:44:38 PM,1,1,Contract related,25,4:05,2,12:48:43 PM
3294,201817,2018-QKYGT,Dan,2/27/2021,12:44:38 PM,1,1,Streaming,20,4:56,3,12:49:34 PM
3295,279222,2792-VPPET,Dan,2/27/2021,12:56:10 PM,1,1,Payment related,40,5:54,4,1:02:04 PM
3296,740910,7409-JURKQ,Becky,2/27/2021,12:56:10 PM,1,1,Streaming,34,5:11,5,1:01:21 PM
3297,324713,3247-MHJKM,Martha,2/27/2021,1:07:41 PM,0,0,Admin Support,,,,1:07:41 PM
3298,196419,1964-SVLEA,Martha,2/27/2021,1:07:41 PM,1,1,Contract related,27,2:11,5,1:09:52 PM
3299,72974,7297-DVYGA,Joe,2/27/2021,1:39:22 PM,1,1,Streaming,103,4:56,1,1:44:18 PM
3300,22393,2239-CGBUZ,Diane,2/27/2021,1:39:22 PM,1,1,Admin Support,76,3:17,4,1:42:39 PM
3301,85421,0854-UYHZD,Jim,2/27/2021,2:11:02 PM,0,0,Contract related,,,,2:11:02 PM
3302,724312,7243-LCGGZ,Martha,2/27/2021,2:11:02 PM,1,1,Admin Support,23,2:42,4,2:13:44 PM
3303,826711,8267-KFGYD,Greg,2/27/2021,2:38:24 PM,1,1,Admin Support,94,6:57,4,2:45:21 PM
3304,489022,4890-VMUAV,Dan,2/27/2021,2:38:24 PM,1,1,Technical Support,115,6:18,5,2:44:42 PM
3305,926123,9261-WDCAF,Martha,2/27/2021,2:58:34 PM,0,1,Technical Support,11,3:10,3,3:01:44 PM
3306,376413,3764-MNMOI,Diane,2/27/2021,2:58:34 PM,1,1,Payment related,117,2:05,5,3:00:39 PM
3307,744225,7442-YGZFK,Diane,2/27/2021,3:00:00 PM,1,1,Contract related,110,6:33,5,3:06:33 PM
3308,82292,8229-BUJHX,Dan,2/27/2021,3:00:00 PM,1,1,Admin Support,24,2:47,3,3:02:47 PM
3309,74498,7449-HVPIV,Jim,2/27/2021,3:08:38 PM,1,1,Streaming,31,4:38,3,3:13:16 PM
3310,550423,5504-WSIUR,Becky,2/27/2021,3:08:38 PM,1,1,Admin Support,25,5:06,3,3:13:44 PM
3311,846616,8466-PZBLH,Stewart,2/27/2021,3:25:55 PM,1,1,Contract related,96,5:31,3,3:31:26 PM
3312,87359,8735-IJJEG,Becky,2/27/2021,3:25:55 PM,1,1,Streaming,48,0:44,2,3:26:39 PM
3313,56413,0564-MUUQK,Dan,2/27/2021,4:00:29 PM,0,1,Admin Support,110,2:36,5,4:03:05 PM
3314,70118,0701-RFGFI,Jim,2/27/2021,4:00:29 PM,0,1,Contract related,19,4:55,3,4:05:24 PM
3315,195,0019-EFAEP,Diane,2/27/2021,4:20:38 PM,0,0,Admin Support,,,,4:20:38 PM
3316,561916,5619-PTMIK,Diane,2/27/2021,4:20:38 PM,1,1,Contract related,88,3:41,1,4:24:19 PM
3317,373724,3737-XBQDD,Jim,2/27/2021,4:37:55 PM,1,1,Contract related,42,6:21,3,4:44:16 PM
3318,58823,5882-CMAZQ,Stewart,2/27/2021,4:37:55 PM,1,1,Payment related,111,6:39,4,4:44:34 PM
3319,584617,5846-QFDFI,Stewart,2/27/2021,4:46:34 PM,1,1,Technical Support,89,3:45,5,4:50:19 PM
3320,444511,4445-KWOKW,Dan,2/27/2021,4:46:34 PM,1,1,Streaming,32,5:40,2,4:52:14 PM
3321,35111,3511-APPBJ,Greg,2/27/2021,4:52:19 PM,1,1,Technical Support,118,5:58,3,4:58:17 PM
3322,79678,7967-HYCDE,Joe,2/27/2021,4:52:19 PM,1,1,Technical Support,21,0:46,4,4:53:05 PM
3323,243018,2430-RRYUW,Jim,2/27/2021,5:06:43 PM,1,1,Contract related,15,1:41,2,5:08:24 PM
3324,37232,3723-BFBGR,Dan,2/27/2021,5:06:43 PM,1,1,Technical Support,87,2:50,4,5:09:33 PM
3325,544723,5447-WZAFP,Becky,2/27/2021,5:09:36 PM,1,1,Admin Support,18,6:16,1,5:15:52 PM
3326,51103,5110-CHOPY,Becky,2/27/2021,5:09:36 PM,0,0,Payment related,,,,5:09:36 PM
3327,442515,4425-OWHWB,Diane,2/28/2021,9:07:12 AM,1,1,Technical Support,15,3:06,3,9:10:18 AM
3328,789217,7892-QVYKW,Diane,2/28/2021,9:07:12 AM,1,1,Contract related,12,5:49,5,9:13:01 AM
3329,96759,9675-ICXCT,Stewart,2/28/2021,9:14:24 AM,0,0,Contract related,,,,9:14:24 AM
3330,470313,4703-MQYKT,Becky,2/28/2021,9:14:24 AM,1,1,Admin Support,84,2:26,3,9:16:50 AM
3331,56929,5692-ICXLW,Diane,2/28/2021,9:15:50 AM,0,0,Contract related,,,,9:15:50 AM
3332,6024,0602-DDUML,Joe,2/28/2021,9:15:50 AM,0,0,Admin Support,,,,9:15:50 AM
3333,220813,2208-MPXIO,Dan,2/28/2021,9:30:14 AM,1,1,Streaming,55,3:47,4,9:34:01 AM
3334,196021,1960-UYCNN,Jim,2/28/2021,9:30:14 AM,0,0,Streaming,,,,9:30:14 AM
3335,31906,3190-FZATL,Martha,2/28/2021,10:07:41 AM,1,1,Technical Support,63,3:30,5,10:11:11 AM
3336,733618,7336-RLLRH,Dan,2/28/2021,10:07:41 AM,0,0,Payment related,,,,10:07:41 AM
3337,771010,7710-JSYOA,Joe,2/28/2021,10:27:50 AM,1,1,Streaming,121,3:29,3,10:31:19 AM
3338,988513,9885-MFVSU,Joe,2/28/2021,10:27:50 AM,1,1,Admin Support,53,6:06,4,10:33:56 AM
3339,60713,0607-MVMGC,Greg,2/28/2021,10:33:36 AM,1,1,Streaming,102,0:35,3,10:34:11 AM
3340,336519,3365-SAIGS,Joe,2/28/2021,10:33:36 AM,1,1,Contract related,92,6:12,2,10:39:48 AM
3341,80222,8022-BECSI,Martha,2/28/2021,11:00:58 AM,1,1,Contract related,32,0:46,5,11:01:44 AM
3342,999312,9993-LHIEB,Stewart,2/28/2021,11:00:58 AM,1,1,Admin Support,107,4:45,5,11:05:43 AM
3343,2663,0266-CLZKZ,Diane,2/28/2021,11:00:58 AM,1,1,Admin Support,106,4:50,1,11:05:48 AM
3344,702015,7020-OZKXZ,Jim,2/28/2021,11:00:58 AM,1,1,Contract related,114,3:19,5,11:04:17 AM
3345,397717,3977-QCRSL,Diane,2/28/2021,11:12:29 AM,0,1,Payment related,62,2:13,5,11:14:42 AM
3346,174,0017-DINOC,Dan,2/28/2021,11:12:29 AM,1,1,Payment related,37,4:10,5,11:16:39 AM
3347,763915,7639-OPLNG,Becky,2/28/2021,11:26:53 AM,0,1,Contract related,116,6:01,4,11:32:54 AM
3348,149217,1492-QGCLU,Becky,2/28/2021,11:26:53 AM,1,1,Payment related,89,2:13,4,11:29:06 AM
3349,732815,7328-OWMOM,Jim,2/28/2021,11:34:05 AM,1,1,Contract related,37,4:45,4,11:38:50 AM
3350,441812,4418-LZMSV,Jim,2/28/2021,11:34:05 AM,1,1,Contract related,120,5:29,3,11:39:34 AM
3351,51551,5155-AZQPB,Dan,2/28/2021,11:34:05 AM,1,1,Contract related,46,5:43,1,11:39:48 AM
3352,10877,1087-GRUYI,Becky,2/28/2021,11:34:05 AM,1,1,Streaming,70,1:00,4,11:35:05 AM
3353,254611,2546-KZAAT,Diane,2/28/2021,11:42:43 AM,1,1,Technical Support,21,2:13,4,11:44:56 AM
3354,18118,0181-RITDD,Joe,2/28/2021,11:42:43 AM,1,1,Admin Support,86,0:51,4,11:43:34 AM
3355,598916,5989-PGKJB,Becky,2/28/2021,12:40:19 PM,0,1,Streaming,54,5:30,2,12:45:49 PM
3356,827215,8272-ONJLV,Martha,2/28/2021,12:40:19 PM,1,1,Admin Support,117,5:39,4,12:45:58 PM
3357,148816,1488-PBLJN,Greg,2/28/2021,12:40:19 PM,0,0,Admin Support,,,,12:40:19 PM
