Customer ID,new customer id,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,internet_service_id,quota
7929-DMBCV,79294,11.39,1,Fiber Optic,21,0,0,1,1,0,0,0,1,81,1683.7,0,0,227.8,2707,200
5433-KYGHE,543311,47.72,1,Fiber Optic,22,1,0,0,1,0,0,0,1,86,1164.05,0,0,668.08,2708,200
5575-TPIZQ,557520,37.75,1,Fiber Optic,73,1,0,0,0,1,0,0,1,89.15,4245.55,0,0,1736.5,2709,200
0114-IGABW,1149,0,1,Cable,29,0,1,1,1,1,1,1,1,58.25,4145.9,0,0,0,2710,200
9944-AEXBM,99441,37.04,1,Fiber Optic,28,0,0,0,0,0,1,1,1,85.65,2664.3,0,0,1185.28,2711,200
1853-ARAAQ,18531,0,1,DSL,7,0,0,1,0,1,1,1,1,50.35,1277.5,0,0,0,2712,200
6786-OBWQR,678615,47.91,1,Fiber Optic,73,0,0,0,0,1,0,0,1,80.85,356.1,0,0,239.55,2713,200
2753-JMMCV,275310,22.23,1,DSL,18,0,1,1,1,0,1,1,1,74.2,4805.65,0,0,1444.95,2714,200
1216-JWVUX,121610,4.46,1,Fiber Optic,58,0,1,0,0,0,0,0,1,75.5,1901.05,0,0,111.5,2715,200
7564-GHCVB,75647,7.29,1,Fiber Optic,53,1,0,0,0,0,0,0,0,79.05,5730.7,0,80,524.88,2716,200
1173-NOEYG,117314,18.74,1,Fiber Optic,59,0,0,1,0,0,1,1,1,90.15,2423.4,0,0,505.98,2717,200
7595-EHCDL,75955,0,1,DSL,19,0,0,1,0,1,1,1,1,50.6,1653.45,0,0,0,2718,200
6647-ZEDXT,664726,13.16,1,Fiber Optic,27,0,1,1,1,1,1,1,1,110.45,3327.05,0,0,394.8,2719,200
2521-NPUZR,252114,41.05,1,Fiber Optic,59,1,1,1,1,0,1,1,1,101,7085.5,0,0,2873.5,2720,200
4381-MHQDC,438113,35.75,1,DSL,13,1,0,1,1,0,0,0,0,65,2879.9,0,0,1680.25,2721,200
6923-JHPMP,692310,35.41,1,Fiber Optic,25,1,0,1,0,0,0,0,1,80.45,137.1,0,0,70.82,2722,200
1635-FJFCC,16356,10.99,1,DSL,29,0,0,0,0,0,0,0,1,44.05,202.15,0,0,54.95,2723,200
8405-IGQFX,84059,40.34,1,Fiber Optic,8,0,0,1,1,1,0,0,1,90.05,5817,0,0,2541.42,2724,200
8224-IVVPA,82249,25.21,1,DSL,9,1,1,0,0,0,0,0,1,56.7,1652.95,0,0,680.67,2725,200
9477-LGWQI,947712,24.08,1,DSL,46,1,1,1,0,1,1,1,1,80.15,5600.15,0,0,1685.6,2726,200
1410-RSCMR,141018,49.98,1,Cable,25,1,0,1,1,0,1,1,1,71.35,515.75,0,0,349.86,2727,200
0139-IVFJG,1399,4.65,1,Fiber Optic,53,1,1,0,0,1,0,0,1,90.35,190.5,0,0,9.3,2728,200
5684-FJVYR,56846,9.6,1,Fiber Optic,25,1,1,0,1,0,0,0,1,90.35,6563.4,0,0,691.2,2729,200
1266-NZYUI,126614,14.65,1,DSL,20,1,0,1,1,0,0,0,1,66.85,4758.8,0,0,1054.8,2730,200
4718-DHSMV,47184,0,1,DSL,52,0,0,0,0,1,0,0,1,35.8,363.15,0,0,0,2731,200
5175-WLYXL,517523,30.35,1,Fiber Optic,10,0,1,0,0,0,0,0,0,78.85,1600.25,0,50,667.7,2732,200
8728-SKJLR,872819,1.08,1,Fiber Optic,6,0,0,0,1,0,0,0,1,74.25,3089.1,0,0,44.28,2733,200
3137-NYQQI,313714,45.35,1,DSL,11,1,1,0,0,0,1,1,1,64.8,1175.6,0,0,770.95,2734,200
8823-RLPWL,882318,41.21,1,Fiber Optic,73,1,1,1,0,1,1,1,1,110.65,8065.65,0,0,2967.12,2735,200
9505-SQFSW,950519,0,1,Cable,53,0,1,0,0,0,1,1,1,40.3,92.5,0,0,0,2736,200
3758-CKOQL,37583,41.15,1,Fiber Optic,48,1,1,1,1,0,1,1,0,107,6152.3,0,0,2427.85,2737,200
5676-CFLYY,56763,16.24,1,Cable,59,0,1,0,1,1,1,1,1,73.35,5154.5,0,0,1153.04,2738,200
7521-AFHAB,75211,35.6,1,Cable,19,0,0,0,0,0,0,0,1,44.8,220.45,0,0,178,2739,200
0285-INHLN,2859,36.19,1,DSL,53,1,1,0,0,0,0,0,1,54.75,1510.3,0,0,977.13,2740,200
5125-CNDSP,51253,0,1,DSL,28,1,1,0,1,0,0,0,1,40.6,2588.95,0,0,0,2741,200
4992-LTJNE,499212,24.24,1,DSL,27,1,0,0,0,0,0,0,1,55.3,3983.6,0,0,1745.28,2742,200
2202-OUTMO,220215,12.3,1,DSL,26,1,0,0,1,0,0,0,1,60.85,2003.6,0,0,418.2,2743,200
0810-BDHAW,8102,31.62,1,DSL,12,1,1,0,0,1,1,1,0,78.4,1832.4,0,130,758.88,2744,200
0229-LFJAF,22912,3.66,1,DSL,13,1,1,1,1,0,0,0,1,69.65,4908.25,0,0,263.52,2745,200
7131-ZQZNK,713126,0,1,DSL,19,1,0,1,1,1,1,1,1,59.85,3590.2,0,0,0,2746,200
3442-ZHHCC,344226,1.27,1,Cable,13,1,1,1,0,0,1,1,1,76.9,5023,0,0,86.36,2747,200
9871-ELEYA,98715,20.75,1,DSL,27,1,0,1,1,1,0,0,1,67.65,2339.3,0,0,705.5,2748,200
4257-GAESD,42577,0,1,Cable,52,0,0,0,0,1,1,1,1,45,298.7,0,0,0,2749,200
5173-WXOQV,517323,4.41,1,DSL,26,0,1,0,1,0,1,1,0,64.2,143.65,0,30,8.82,2750,200
2040-OBMLJ,204015,17.18,1,Fiber Optic,76,0,0,0,1,0,0,0,1,81.7,2548.65,0,0,532.58,2751,200
3174-AKMAS,31741,37.02,1,DSL,6,0,1,0,1,1,0,0,1,64.2,3009.5,0,0,1702.92,2752,200
9926-PJHDQ,992616,43.47,1,Cable,9,0,0,1,0,1,1,1,0,76.8,5468.45,0,90,3129.84,2753,200
7382-DFJTU,73824,47.72,1,DSL,28,0,0,1,1,0,0,0,1,55.2,1058.1,0,0,858.96,2754,200
2798-NYLMZ,279814,31.97,1,Fiber Optic,73,1,0,1,1,1,1,1,1,108.55,7616,0,0,2269.87,2755,200
3551-GAEGL,35517,0,1,DSL,42,1,0,0,0,0,0,0,1,30.4,938.65,0,0,0,2756,200
3196-NVXLZ,319614,9.57,1,Fiber Optic,59,0,0,0,0,1,0,0,1,84.6,2088.05,0,0,239.25,2757,200
0036-IHMOT,369,35.04,1,Fiber Optic,57,0,1,1,1,1,1,1,0,103.7,5656.75,0,20,1927.2,2758,200
4178-EGMON,41785,9.28,1,Fiber Optic,51,1,1,0,1,0,0,0,1,88,5986.45,0,0,649.6,2759,200
4220-TINQT,422020,27.63,1,Fiber Optic,29,0,0,1,1,1,1,1,1,106.35,6751.35,0,0,1685.43,2760,200
5318-YKDPV,531825,41.08,1,DSL,18,1,0,1,1,1,1,1,1,79.15,3566.6,0,0,1766.44,2761,200
7975-TZMLR,797520,16.64,1,Fiber Optic,8,0,1,1,0,1,1,1,1,103.1,4889.3,0,0,782.08,2762,200
0295-QVKPB,29517,13.96,1,DSL,5,0,0,1,1,1,0,0,1,63.95,318.1,0,0,69.8,2763,200
5337-IIWKZ,53379,0,1,DSL,76,0,0,1,1,1,0,0,1,44.85,1442.6,0,0,0,2764,200
3487-EARAT,34875,19.1,1,DSL,21,1,1,1,1,0,1,1,1,74.1,5222.3,0,0,1337,2765,200
2672-TGEFF,267220,1.08,1,Fiber Optic,16,0,1,0,0,1,0,0,1,88.8,3340.55,0,0,39.96,2766,200
8184-WMOFI,818423,14.05,1,DSL,25,1,0,1,1,0,1,1,1,71.4,4487.3,0,0,871.1,2767,200
6092-QZVPP,609217,42.51,1,Cable,52,1,0,1,1,1,1,1,0,79.2,2854.95,0,40,1530.36,2768,200
0392-BZIUW,3922,6.58,1,Fiber Optic,7,1,0,1,0,1,1,1,1,105,7589.8,0,0,473.76,2769,200
6549-NNDYT,654914,0,1,Cable,7,1,0,0,0,0,0,0,1,30.85,394.1,0,0,0,2770,200
6916-HIJSE,69168,41.74,1,Cable,17,1,1,1,1,1,1,1,1,84.85,5459.2,0,0,2713.1,2771,200
2316-ESMLS,23165,0,1,DSL,27,1,0,0,1,0,0,0,1,33.15,444.75,0,0,0,2772,200
9778-OGKQZ,977815,5.32,1,DSL,5,1,1,1,1,1,1,1,0,92,6782.15,0,10,383.04,2773,200
7408-OFWXJ,740815,44.92,1,DSL,69,1,1,1,1,1,1,1,1,89.8,6510.45,0,0,3234.24,2774,200
6007-TCTST,600720,12.29,1,Fiber Optic,24,1,1,1,1,1,1,1,1,115.8,8476.5,0,0,884.88,2775,200
2252-NKNSI,225214,32.02,1,DSL,28,1,1,0,1,1,1,1,1,85.15,4461.85,0,0,1665.04,2776,200
7905-TVXTA,790520,8.32,1,DSL,22,1,0,0,1,1,0,0,1,64.35,352.65,0,0,41.6,2777,200
8374-UULRV,837421,48.36,1,DSL,71,1,1,0,1,1,1,1,0,86.05,6309.65,0,20,3481.92,2778,200
3224-DFQNQ,32244,37.38,1,Fiber Optic,8,1,1,0,1,0,0,0,1,89,5898.6,0,0,2467.08,2779,200
5275-PMFUT,527516,0,1,DSL,18,1,1,1,1,1,1,1,1,64.8,4719.75,0,0,0,2780,200
9777-IQHWP,97779,30.82,1,Fiber Optic,11,1,0,1,0,0,1,1,1,93.4,5822.3,0,0,1972.48,2781,200
0979-MOZQI,97913,0,1,Cable,4,0,0,0,1,1,0,0,1,39,2337.45,0,0,0,2782,200
1937-OTUKY,193715,25.48,1,Fiber Optic,3,1,0,1,1,1,0,0,1,98.2,7015.9,0,0,1834.56,2783,200
1573-LGXBA,157312,4.18,1,Fiber Optic,73,0,1,1,0,1,1,1,1,97.55,5598,0,0,238.26,2784,200
4713-ZBURT,471326,23.54,1,Fiber Optic,12,0,0,1,0,1,1,1,1,99.7,4634.35,0,0,1059.3,2785,200
3050-GBUSH,30507,0,1,DSL,46,0,0,0,0,1,0,0,1,34.8,113.95,0,0,0,2786,200
7876-AEHIG,78761,0,1,DSL,10,1,0,1,1,1,1,1,1,60.15,3077,0,0,0,2787,200
7945-HLKEA,79458,37.95,1,DSL,27,1,0,1,1,0,0,0,0,64.75,4039.5,0,120,2277,2788,200
9342-VNIMQ,934222,5.91,1,DSL,5,0,1,0,0,0,0,0,1,54.65,1665.2,0,0,195.03,2789,200
3199-NPKCN,319914,35.03,1,Fiber Optic,23,1,0,1,1,1,1,1,1,111.25,7511.65,0,0,2347.01,2790,200
5170-PTRKA,517016,0,1,Cable,82,1,0,0,1,0,0,0,1,35.8,1782,0,0,0,2791,200
0048-LUMLS,4812,43.01,1,Fiber Optic,51,0,0,0,0,1,1,1,1,91.2,3247.55,0,0,1591.37,2792,200
5898-IGSLP,58989,20.76,1,Fiber Optic,57,1,0,1,1,0,0,0,1,89.3,2823,0,0,643.56,2793,200
7997-EASSD,79975,38.85,1,Fiber Optic,27,0,0,0,1,0,0,0,1,81.2,4965.1,0,0,2447.55,2794,200
0730-KOAVE,73011,41.66,1,Fiber Optic,28,1,1,0,0,0,1,1,1,94.3,2679.7,0,0,1249.8,2795,200
8975-SKGRX,897519,33.83,1,Fiber Optic,27,1,1,1,1,1,1,1,0,116.1,8310.55,0,130,2401.93,2796,200
0678-RLHVP,67818,12.92,1,Fiber Optic,19,0,1,1,0,1,1,1,1,105.55,5682.25,0,0,684.76,2797,200
2267-FPIMA,22676,17.58,1,Fiber Optic,47,1,1,0,0,0,1,1,1,94.4,4914.9,0,0,879,2798,200
5285-MVEHD,528513,34.1,1,Fiber Optic,13,1,1,1,0,1,1,1,1,105.6,6068.65,0,0,1909.6,2799,200
0379-DJQHR,3794,45.25,1,DSL,18,1,1,1,0,1,1,1,1,81.35,5398.6,0,0,3031.75,2800,200
5543-QDCRY,554317,20.76,1,DSL,30,0,0,0,0,1,0,0,1,56.4,234.85,0,0,83.04,2801,200
0297-RBCSG,29718,41.79,1,DSL,6,0,1,0,1,0,1,1,0,65.35,1231.85,0,60,794.01,2802,200
0835-JKADZ,83510,41.92,1,Fiber Optic,53,0,1,1,1,1,1,1,1,111.25,7984.15,0,0,2976.32,2803,200
3865-YIOTT,386525,11.67,1,Fiber Optic,26,1,0,1,0,1,1,1,1,106.1,7848.5,0,0,840.24,2804,200
4079-WWQQQ,407923,0,1,Cable,10,1,1,1,1,1,1,1,1,65.55,4807.45,0,0,0,2805,200
6103-BOCOU,61032,20.64,1,Fiber Optic,22,0,0,1,0,0,0,0,1,80.7,2193,0,0,536.64,2806,200
5149-TGWDZ,514920,36.31,1,Fiber Optic,27,0,1,1,1,1,1,1,1,104.55,2239.4,0,0,762.51,2807,200
4301-VVZKA,430122,25.83,1,Fiber Optic,46,0,0,0,0,0,0,0,1,75.4,1189.4,0,0,413.28,2808,200
9199-PWQVC,919916,49.08,1,Cable,24,1,1,0,0,1,1,1,0,79.7,4786.15,0,30,3092.04,2809,200
5393-HJZSM,53938,32.43,1,Cable,19,1,1,1,1,0,1,1,1,76.3,2404.15,0,0,1037.76,2810,200
0862-PRCBS,86216,16.09,1,Fiber Optic,53,0,1,0,1,1,1,1,1,103.75,7039.45,0,0,1094.12,2811,200
8812-ZRHFP,881226,48.43,1,Fiber Optic,58,0,0,1,0,0,1,1,1,86.45,2538.05,0,0,1452.9,2812,200
5146-CBVOE,51463,38.02,1,Fiber Optic,25,0,1,0,0,0,0,0,1,75.1,1212.85,0,0,608.32,2813,200
0454-OKRCT,45415,34.85,1,Fiber Optic,27,0,1,0,1,0,0,0,1,80.6,2651.1,0,0,1150.05,2814,200
4198-VFOEA,419822,0,1,DSL,19,1,0,0,1,0,0,0,1,33.6,435.45,0,0,0,2815,200
5709-LVOEQ,570912,31.09,1,DSL,5,1,1,1,0,1,1,1,1,80.85,808.5,0,0,310.9,2816,200
2692-AQCPF,26921,41.34,1,Fiber Optic,15,0,1,1,1,1,1,1,1,108.05,7118.9,0,0,2687.1,2817,200
0811-GSDTP,8117,0,1,Cable,19,0,1,0,0,0,0,0,0,30.15,382.2,0,10,0,2818,200
7567-ECMCM,75675,35.3,1,Fiber Optic,41,0,0,0,0,0,1,1,1,79.85,2001,0,0,847.2,2819,200
6115-ZTBFQ,611526,0,1,DSL,4,1,1,1,1,1,1,1,1,65.5,4919.7,0,0,0,2820,200
6353-BRMMA,63532,42.35,1,Fiber Optic,76,1,1,0,0,1,1,1,1,104.1,5645.8,0,0,2286.9,2821,200
8584-KMVXD,858411,11.2,1,Fiber Optic,17,0,1,0,0,0,0,0,0,75.6,535.55,0,10,89.6,2822,200
8467-WYNSR,846723,37.11,1,DSL,15,1,0,0,1,0,0,0,1,55.1,1253.15,0,0,816.42,2823,200
0851-DFJKB,8514,30.54,1,DSL,11,1,0,1,1,0,0,0,1,58.95,955.15,0,0,458.1,2824,200
5382-SOYZL,538219,11.15,1,Fiber Optic,17,0,0,0,0,1,1,1,1,95.1,2162.6,0,0,245.3,2825,200
8388-FYNPZ,83886,34.69,1,DSL,47,1,0,1,0,0,0,0,1,56.75,245.15,0,0,138.76,2826,200
4002-BQWPQ,40022,25.2,1,Cable,23,1,1,1,1,0,1,1,1,81.75,2028.8,0,0,630,2827,200
5651-YLPRD,565125,26.66,1,Fiber Optic,57,0,1,0,0,1,0,0,0,86.1,2723.75,0,130,853.12,2828,200
3429-IFLEM,34299,18.2,1,DSL,28,1,1,1,1,1,0,0,1,77.35,5550.1,0,0,1292.2,2829,200
5002-GCQFH,50027,47.17,1,Fiber Optic,26,1,1,0,0,1,0,0,0,93.85,4733.1,0,30,2311.33,2830,200
0556-FJEGU,5566,47.47,1,DSL,69,0,1,1,1,1,0,0,1,70.1,4048.95,0,0,2753.26,2831,200
0604-THJFP,60420,8.28,1,DSL,22,0,1,0,1,1,1,1,1,75.95,4542.35,0,0,488.52,2832,200
5879-SESNB,587919,33.79,1,Fiber Optic,23,0,0,0,0,0,0,0,1,75.25,888.65,0,0,371.69,2833,200
6461-PPAXN,646116,42.18,1,Cable,59,1,0,0,1,0,0,0,1,54.95,1916,0,0,1476.3,2834,200
2483-XSSMZ,248324,25.33,1,DSL,82,1,0,0,0,0,0,0,0,47.85,1886.4,0,70,987.87,2835,200
2604-XVDAM,260424,6.56,1,DSL,17,0,0,0,0,0,0,0,1,43.8,540.95,0,0,78.72,2836,200
1206-EHBDD,12065,4.24,1,Fiber Optic,15,1,0,1,0,0,0,0,1,80.3,4513.65,0,0,237.44,2837,200
3234-VKACU,323422,23.52,1,DSL,48,0,0,0,1,1,1,1,1,70.3,132.4,0,0,47.04,2838,200
8120-JDCAM,812010,37.23,1,Fiber Optic,23,0,0,0,0,0,0,0,1,69.55,284.9,0,0,148.92,2839,200
0929-HYQEW,9298,17.42,1,DSL,59,1,0,0,0,0,0,0,1,50.15,160.85,0,0,52.26,2840,200
6614-YOLAC,661425,0,1,Cable,8,1,1,0,1,1,1,1,1,58.65,4145.25,0,0,0,2841,200
7426-RHZGU,742618,30.8,1,Fiber Optic,3,0,0,0,1,1,1,1,1,95.9,827.45,0,0,277.2,2842,200
4065-JJAVA,406510,16.99,1,DSL,8,0,1,0,0,0,0,0,0,49.5,49.5,0,30,16.99,2843,200
7649-SIJJF,764919,10.97,1,DSL,20,1,1,1,1,0,1,1,1,80.1,5585.4,0,0,778.87,2844,200
3748-FVMZZ,37486,0,1,DSL,13,0,0,0,1,0,1,1,1,40.05,162.45,0,0,0,2845,200
1452-XRSJV,145224,15.06,1,DSL,11,1,0,0,0,0,0,0,1,51.05,2066,0,0,587.34,2846,200
3422-WJOYD,342223,33.63,1,DSL,48,1,0,0,1,0,0,0,0,54.35,1426.45,0,30,941.64,2847,200
7147-AYBAA,71471,28.84,1,Fiber Optic,25,0,0,0,0,0,0,0,1,70.35,2552.9,0,0,1067.08,2848,200
6732-FZUGP,67326,40.25,1,Fiber Optic,69,1,0,1,0,1,0,0,1,94.9,4615.25,0,0,1891.75,2849,200
8329-GWVPJ,83297,10.21,1,Fiber Optic,23,0,0,0,0,0,0,0,1,69.75,3557.7,0,0,510.5,2850,200
1352-VHKAJ,135222,13.55,1,Cable,59,0,0,0,1,1,1,1,0,71.6,1957.1,0,140,365.85,2851,200
8146-QQKZH,814617,6.23,1,DSL,58,1,0,1,1,1,1,1,1,81.85,5924.4,0,0,442.33,2852,200
6445-TNRXS,644520,32.59,1,Fiber Optic,24,1,1,1,1,1,1,1,1,114.7,7849.85,0,0,2216.12,2853,200
4581-LNWUM,458112,0,1,DSL,27,0,0,1,0,1,1,1,1,49.15,649.4,0,0,0,2854,200
4869-EPIUS,48695,46.18,1,Fiber Optic,24,0,0,0,0,0,1,1,1,80.9,4557.5,0,0,2586.08,2855,200
7296-PIXQY,729616,23,1,Fiber Optic,17,0,0,0,0,0,0,0,1,70.2,1046.5,0,0,322,2856,200
3354-OADJP,335415,42.78,1,DSL,27,1,0,0,1,0,0,0,1,54.25,447.75,0,0,342.24,2857,200
3524-WQDSG,352423,5.25,1,Fiber Optic,59,0,0,1,0,1,1,1,1,99.3,4209.95,0,0,225.75,2858,200
0810-DHDBD,8104,21.38,1,Cable,21,1,0,1,1,1,0,0,1,74,3877.65,0,0,1111.76,2859,200
4026-SKKHW,402619,28.19,1,Cable,21,0,0,0,1,0,0,0,1,50.25,152.3,0,0,84.57,2860,200
3845-JHAMY,384510,0,1,Cable,53,0,0,0,0,0,1,1,0,35.5,552.7,0,80,0,2861,200
7013-PSXHK,701316,33.83,1,DSL,19,0,0,1,1,1,1,1,1,80.75,3208.65,0,0,1353.2,2862,200
1730-VFMWO,173022,40.67,1,DSL,7,0,0,0,1,0,0,0,1,50.2,1815.3,0,0,1382.78,2863,200
7143-BQIBA,71432,7.65,1,DSL,17,1,0,0,1,1,0,0,1,62.25,612.95,0,0,76.5,2864,200
3800-LYTRK,380012,27.68,1,DSL,26,1,0,0,1,0,0,0,0,55.7,795.15,0,100,387.52,2865,200
7030-NJVDP,703014,10.23,1,Fiber Optic,8,1,0,0,1,0,1,1,1,89.25,2210.2,0,0,245.52,2866,200
7771-ZONAT,777126,0,1,DSL,19,0,0,1,1,1,1,1,1,56.75,1304.85,0,0,0,2867,200
4194-WHFCB,419423,48.07,1,Fiber Optic,53,0,1,0,1,0,1,1,1,96.65,5580.8,0,0,2836.13,2868,200
0455-XFASS,45524,1.67,1,Fiber Optic,19,0,0,0,0,0,0,0,1,69.55,200.2,33.8,0,5.01,2869,200
7241-AJHFS,72411,6.2,1,Fiber Optic,25,1,0,0,1,0,0,0,0,87.65,2766.4,47.87,150,198.4,2870,200
4546-FOKWR,45466,13.04,1,Fiber Optic,16,0,0,0,0,0,0,0,1,74.75,1129.35,39.99,0,208.64,2871,200
9036-CSKBW,90363,7.54,1,Fiber Optic,6,1,1,1,0,1,1,1,1,107.45,5680.9,14.76,0,384.54,2872,200
5832-TRLPB,583220,3.69,1,Cable,27,0,0,1,1,1,1,1,1,75.35,2243.9,2.24,0,107.01,2873,200
8590-YFFQO,859025,1.63,1,DSL,41,1,1,1,1,0,0,0,1,64.95,4523.25,42.89,0,114.1,2874,200
8659-IOOPU,86599,32.16,1,Fiber Optic,59,1,0,1,1,0,1,1,1,100.45,7159.7,16.12,0,2283.36,2875,200
1338-CECEE,13383,13.58,1,DSL,51,0,1,1,0,1,0,0,1,68.5,2839.95,38.37,0,556.78,2876,200
7439-DKZTW,74394,5.93,1,Fiber Optic,19,0,0,0,0,1,0,0,0,80.55,80.55,0,60,5.93,2877,200
4646-QZXTF,464617,12.16,1,DSL,9,1,0,1,1,1,1,1,1,81.25,580.1,47.36,0,85.12,2878,200
9742-XOKTS,974224,18.29,1,Fiber Optic,11,1,1,0,1,0,0,0,1,89.55,6038.55,33.76,0,1225.43,2879,200
6921-OZMFH,692115,18.97,1,Cable,12,0,0,0,1,0,0,0,1,55.7,259.4,0,0,94.85,2880,200
7722-CVFXN,77223,7.25,1,Fiber Optic,57,0,1,0,1,1,1,1,1,105.2,5637.85,23.01,0,391.5,2881,200
7363-QTBIW,736317,6.78,1,Fiber Optic,59,0,0,0,0,0,1,1,1,79.75,769.1,0,0,61.02,2882,200
4159-NAAIX,415914,37.76,1,Fiber Optic,48,0,1,0,0,1,1,1,1,97.45,6253,0,0,2378.88,2883,200
3391-JSQEW,339110,24.3,1,DSL,28,0,1,0,0,0,0,0,1,50.15,2058.5,37.03,0,972,2884,200
0343-QLUZP,34317,0,1,DSL,25,1,1,1,0,0,0,0,1,39.6,2424.5,38.46,0,0,2885,200
3312-UUMZW,331221,47.89,1,Fiber Optic,9,0,1,0,0,1,1,1,1,98.85,3145.9,0,0,1532.48,2886,200
1271-UODNO,127121,5.4,1,DSL,16,0,0,0,1,0,0,0,1,53.85,2200.7,46.66,0,210.6,2887,200
6900-RBKER,690018,15.1,1,Fiber Optic,17,0,0,1,0,0,1,1,1,89.45,4577.75,18.89,0,785.2,2888,200
6891-JPYFF,689110,30.41,1,Fiber Optic,53,1,1,0,0,1,1,1,1,105.25,4997.5,1.66,0,1459.68,2889,200
1459-QNFQT,145917,0,1,DSL,30,1,0,1,1,1,1,1,1,59.5,4144.8,23.72,0,0,2890,200
1047-NNCBF,104714,3.8,1,Fiber Optic,26,0,0,0,0,0,0,0,0,70.55,1493.55,17.6,0,76,2891,200
3696-XRIEN,369624,21.25,1,DSL,2,1,0,1,1,1,1,1,1,82.5,4179.1,21.35,0,1062.5,2892,200
0074-HDKDG,748,6.45,1,Cable,19,1,1,1,0,0,0,0,1,61.6,1611,44.9,0,161.25,2893,200
8791-GFXLZ,87917,44.78,1,DSL,12,0,1,0,0,0,0,0,1,49.05,593.05,29.32,0,537.36,2894,200
9330-DHBFL,93304,11.4,1,DSL,58,1,1,1,1,0,0,0,1,66.25,1533.8,23.92,0,262.2,2895,200
2208-NQBCT,220814,42.95,1,Fiber Optic,27,1,1,0,0,0,0,0,1,81.95,2070.05,0,0,1116.7,2896,200
0774-IFUVM,7749,16.71,1,DSL,59,1,0,0,0,1,0,0,1,65.15,723.35,0,0,183.81,2897,200
9553-DLCLU,95534,37.03,1,DSL,52,1,1,1,1,1,1,1,1,88.95,1161.75,0,0,481.39,2898,200
2446-ZKVAF,244626,1.28,1,DSL,30,0,1,0,0,0,0,0,1,56.8,1074.65,0,0,23.04,2899,200
3522-CDKHF,35223,19.3,1,Fiber Optic,47,1,0,0,0,0,0,0,1,75.5,2324.7,0,0,617.6,2900,200
1430-SFQSA,143019,0,1,DSL,8,1,0,0,1,0,0,0,1,35.6,1072.6,0,0,0,2901,200
0411-EZJZE,4115,20.1,1,DSL,29,0,0,0,0,1,0,0,0,60.25,170.5,0,70,60.3,2902,200
8807-ARQET,88071,0,1,Cable,21,0,1,0,0,0,1,1,1,40.35,1677.85,0,0,0,2903,200
4320-QMLLA,432017,5.61,1,DSL,24,0,0,0,0,1,0,0,1,54.85,370.4,0,0,39.27,2904,200
8777-PVYGU,877716,4.22,1,DSL,18,1,0,1,0,1,0,0,1,64.3,3410.6,0,0,219.44,2905,200
6870-ZWMNX,687026,33.37,1,DSL,9,0,1,1,1,1,0,0,0,76.1,5264.25,0,110,2335.9,2906,200
5334-JLAXU,533410,15.54,1,Fiber Optic,19,1,1,0,0,0,1,1,1,94.1,5475.9,0,0,932.4,2907,200
9359-UGBTK,935921,5.39,1,Cable,9,1,0,1,1,0,1,1,1,72.35,4991.5,0,0,361.13,2908,200
7129-ACFOG,71291,49.4,1,Cable,22,1,0,0,0,0,0,0,0,53.8,283.95,0,10,247,2909,200
4189-NAKJS,418914,24.67,1,Cable,59,0,0,0,0,0,0,0,1,51.55,1295.4,0,0,641.42,2910,200
9127-FHJBZ,91276,32.47,1,Fiber Optic,76,1,1,1,1,1,1,1,1,114,8093.15,0,0,2337.84,2911,200
6994-ORCWG,699415,21.03,1,DSL,7,0,1,0,0,0,0,0,1,54.25,773.2,0,0,294.42,2912,200
1346-UFHAX,134621,33.69,1,Fiber Optic,15,1,0,0,0,0,0,0,0,80,1029.35,0,0,437.97,2913,200
2933-XEUJM,293324,46.83,1,DSL,2,1,0,1,0,1,1,1,1,79.2,3593.8,0,0,2154.18,2914,200
4835-YSJMR,483525,3.93,1,DSL,15,0,0,0,1,0,0,0,1,49.8,1971.15,0,0,153.27,2915,200
3164-YAXFY,316425,0,1,DSL,30,1,0,1,0,1,1,1,1,53.75,3196,0,0,0,2916,200
0887-WBJVH,88723,38.35,1,Fiber Optic,82,0,0,0,1,1,1,1,1,93.45,4872.2,0,0,2032.55,2917,200
4660-IRIBM,46609,24.16,1,Fiber Optic,19,1,0,1,0,1,0,0,1,87.9,1500.5,0,0,434.88,2918,200
7670-ZBPOQ,767026,26.36,1,DSL,8,1,0,0,1,0,0,0,0,61.05,3478.75,0,0,1528.88,2919,200
0080-OROZO,8015,36.42,1,Fiber Optic,2,0,0,1,1,1,1,1,1,99.25,3532,0,0,1274.7,2920,200
3916-NRPAP,391614,29.84,1,Fiber Optic,30,0,0,1,0,0,1,1,1,85.7,256.75,0,0,89.52,2921,200
6807-SIWJI,680719,4.34,1,Fiber Optic,26,1,1,0,0,1,1,1,1,104.85,3887.25,0,0,164.92,2922,200
8221-HVAYI,82218,5.06,1,Cable,20,1,1,1,1,0,0,0,1,69.15,2490.15,0,0,177.1,2923,200
5232-NXPAY,523214,3.47,1,DSL,12,0,0,1,1,1,1,1,1,74.45,3510.3,0,0,163.09,2924,200
8967-SZQAS,896719,39.22,1,DSL,48,0,1,0,0,0,0,0,0,50.45,765.45,0,140,549.08,2925,200
