Gender,Age,Married,Dependents,Number of Dependents,newcustomer,Referred a Friend,Number of Referrals,Contract,Customer Status,Churn Score,CLTV,Acquisition Channel,Channel_ID
Female,32,1,0,0,193715,1,1,Two Year,Stayed,75,4332,Referal,6
Male,26,1,1,3,157312,1,1,One Year,Stayed,51,5833,Referal,6
Male,63,0,1,1,176422,0,0,Two Year,Stayed,51,6382,Marketing Campaigns,2
Male,33,0,1,2,471326,0,0,Two Year,Stayed,38,3333,Marketing Campaigns,2
Female,25,0,0,0,30507,0,0,Month-to-Month,Joined,67,2496,Marketing Campaigns,2
Female,48,0,0,0,78761,0,0,One Year,Stayed,37,5404,Marketing Campaigns,2
Female,29,0,0,0,79458,0,0,One Year,Stayed,25,6408,Marketing Campaigns,2
Male,62,0,0,0,934222,0,0,Month-to-Month,Stayed,58,5201,Marketing Campaigns,2
Female,39,1,0,0,319914,1,1,One Year,Stayed,37,5649,Referal,6
Female,19,1,0,0,517016,1,1,One Year,Stayed,69,4865,Referal,6
Male,42,0,0,0,466114,0,0,Month-to-Month,Joined,52,5368,Marketing Campaigns,2
Male,23,1,1,3,4812,1,1,One Year,Stayed,55,5263,Referal,6
Male,37,1,1,3,58989,1,1,Month-to-Month,Stayed,46,2132,Referal,6
Female,56,1,0,0,79975,1,1,One Year,Stayed,64,6063,Referal,6
Male,53,0,0,0,73011,0,0,Two Year,Stayed,37,4530,Marketing Campaigns,2
Male,29,1,0,0,897519,1,1,Two Year,Stayed,42,5027,Referal,6
Female,33,0,0,0,67818,0,0,Two Year,Stayed,67,5731,Marketing Campaigns,2
Male,27,1,0,0,22676,1,1,Month-to-Month,Stayed,21,5548,Referal,6
Female,19,0,0,0,10517,0,0,Month-to-Month,Joined,74,4836,Marketing Campaigns,2
Female,35,1,0,0,528513,1,1,One Year,Stayed,24,4196,Referal,6
Male,60,1,0,0,3794,1,1,Two Year,Stayed,51,4219,Referal,6
Male,38,0,0,0,554317,0,0,Month-to-Month,Stayed,49,5344,Marketing Campaigns,2
Male,61,0,0,0,29718,0,0,One Year,Stayed,39,2051,Marketing Campaigns,2
Female,26,0,1,3,469416,0,0,Month-to-Month,Stayed,40,5919,Marketing Campaigns,2
Female,29,0,0,0,83510,0,0,Two Year,Stayed,54,4361,Marketing Campaigns,2
Male,40,1,1,1,386525,1,1,One Year,Stayed,72,6283,Referal,6
Male,42,0,0,0,59932,0,0,One Year,Stayed,62,4018,Marketing Campaigns,2
Male,22,1,1,2,602418,1,1,Two Year,Stayed,62,6499,Referal,6
Male,45,0,0,0,407923,0,0,Two Year,Stayed,24,4266,Marketing Campaigns,2
Female,37,0,0,0,61032,0,0,Month-to-Month,Stayed,28,4501,Marketing Campaigns,2
Female,48,0,0,0,514920,0,0,One Year,Stayed,20,3471,Marketing Campaigns,2
Male,23,1,0,0,747123,1,1,One Year,Stayed,24,4501,Referal,6
Male,26,0,0,0,89424,0,0,Month-to-Month,Stayed,80,4883,Marketing Campaigns,2
Male,25,1,0,0,430122,1,1,Month-to-Month,Stayed,51,5432,Referal,6
Female,38,1,0,0,919916,1,1,One Year,Stayed,30,4010,Referal,6
Female,54,1,1,1,53938,1,1,Month-to-Month,Stayed,70,5324,Referal,6
Female,32,1,1,3,86216,1,6,Two Year,Stayed,45,4121,Referal,6
Female,53,1,1,3,881226,0,0,One Year,Stayed,24,2923,Marketing Campaigns,2
Female,44,0,0,0,51463,0,0,Month-to-Month,Stayed,59,5176,Marketing Campaigns,2
Male,32,0,0,0,45415,0,0,Two Year,Stayed,80,5542,Marketing Campaigns,2
Male,54,1,0,0,578711,1,3,Two Year,Stayed,42,4035,Referal,6
Female,58,0,0,0,419822,0,0,One Year,Stayed,30,2990,Marketing Campaigns,2
Female,40,1,0,0,570912,1,8,Two Year,Stayed,45,2048,Referal,6
Female,32,1,0,0,26921,1,6,One Year,Stayed,69,6047,Referal,6
Female,46,0,0,0,34721,0,0,Month-to-Month,Stayed,29,3366,Marketing Campaigns,2
Female,55,0,0,0,8354,0,0,One Year,Stayed,63,2050,Marketing Campaigns,2
Female,50,0,1,2,8117,0,0,Month-to-Month,Stayed,22,3540,Marketing Campaigns,2
Male,23,0,0,0,75675,0,0,Month-to-Month,Stayed,43,5128,Marketing Campaigns,2
Female,56,1,0,0,611526,1,6,Two Year,Stayed,25,4119,Referal,6
Female,62,1,1,3,63532,1,3,Month-to-Month,Stayed,57,5795,Referal,6
Male,39,1,1,2,623123,1,4,Month-to-Month,Stayed,34,5053,Referal,6
Male,42,1,1,1,616916,1,8,Two Year,Stayed,38,2009,Referal,6
Female,64,0,0,0,858411,0,0,Month-to-Month,Stayed,31,2934,Marketing Campaigns,2
Male,62,0,0,0,846723,0,0,Month-to-Month,Stayed,62,2729,Marketing Campaigns,2
Female,57,0,0,0,8514,0,0,Month-to-Month,Stayed,55,4497,Marketing Campaigns,2
Male,39,0,0,0,538219,0,0,Month-to-Month,Stayed,61,3729,Marketing Campaigns,2
Female,33,1,1,2,32613,0,0,Two Year,Stayed,37,4993,Marketing Campaigns,2
Male,26,0,0,0,83886,0,0,Month-to-Month,Stayed,51,2401,Marketing Campaigns,2
Male,59,0,0,0,40022,0,0,Month-to-Month,Stayed,61,5917,Marketing Campaigns,2
Female,45,1,1,3,565125,1,7,Month-to-Month,Stayed,48,4970,Referal,6
Male,41,0,0,0,43782,0,0,One Year,Stayed,65,2259,Marketing Campaigns,2
Male,50,0,1,3,77642,0,0,Month-to-Month,Joined,38,5868,Marketing Campaigns,2
Female,48,0,0,0,34299,0,0,Two Year,Stayed,61,4846,Marketing Campaigns,2
Male,30,1,0,0,50027,1,1,Month-to-Month,Stayed,62,5698,Referal,6
Male,26,0,0,0,5566,0,0,Two Year,Stayed,58,4474,Marketing Campaigns,2
Female,40,1,0,0,60420,1,4,Two Year,Stayed,46,5446,Referal,6
Female,34,0,0,0,587919,0,0,Month-to-Month,Stayed,75,5902,Marketing Campaigns,2
Female,20,1,0,0,646116,1,5,One Year,Stayed,30,4858,Referal,6
Female,23,0,0,0,33189,0,0,Month-to-Month,Stayed,28,5409,Marketing Campaigns,2
Male,21,1,1,1,11068,1,9,Two Year,Stayed,34,2630,Referal,6
Female,22,0,0,0,248324,0,0,One Year,Stayed,23,5531,Marketing Campaigns,2
Female,62,1,1,1,816526,1,7,Two Year,Stayed,67,4923,Referal,6
Female,54,0,0,0,260424,0,0,Month-to-Month,Stayed,26,5706,Marketing Campaigns,2
Male,48,0,0,0,371715,0,0,Month-to-Month,Joined,43,3595,Marketing Campaigns,2
Male,20,0,1,2,904610,0,0,Month-to-Month,Stayed,51,4004,Marketing Campaigns,2
Male,53,1,0,0,328014,1,7,One Year,Stayed,33,4669,Referal,6
Female,56,1,0,0,12065,1,9,Two Year,Stayed,67,6203,Referal,6
Female,31,0,0,0,836112,0,0,Month-to-Month,Churned,77,5839,Marketing Campaigns,2
Female,30,1,1,3,488311,1,9,Two Year,Stayed,75,4386,Referal,6
Female,27,1,1,2,91085,1,10,Two Year,Stayed,63,3179,Referal,6
Male,23,0,0,0,727711,0,0,Two Year,Stayed,63,3037,Marketing Campaigns,2
Male,19,1,0,0,254512,1,1,Two Year,Stayed,55,6317,Referal,6
Male,21,0,0,0,323422,0,0,Month-to-Month,Joined,27,4799,Marketing Campaigns,2
Male,42,1,1,1,812010,1,1,Month-to-Month,Stayed,44,3708,Referal,6
Female,28,0,0,0,89176,0,0,Two Year,Stayed,27,3408,Marketing Campaigns,2
Male,59,0,0,0,704725,0,0,Month-to-Month,Stayed,47,2366,Marketing Campaigns,2
Male,20,0,0,0,9298,0,0,Month-to-Month,Joined,23,2085,Marketing Campaigns,2
Female,31,1,0,0,661425,1,5,Two Year,Stayed,78,6421,Referal,6
Male,41,0,0,0,742618,0,0,Month-to-Month,Stayed,66,5017,Marketing Campaigns,2
Female,56,0,0,0,406510,0,0,Month-to-Month,Joined,59,5262,Marketing Campaigns,2
Male,36,1,0,0,764919,1,5,Two Year,Stayed,37,6045,Referal,6
Female,36,0,0,0,936125,0,0,One Year,Stayed,24,5887,Marketing Campaigns,2
Male,33,0,0,0,37486,0,0,Month-to-Month,Stayed,57,2664,Marketing Campaigns,2
Female,33,0,0,0,939120,0,0,Month-to-Month,Stayed,42,5652,Marketing Campaigns,2
Female,59,1,1,2,145224,1,3,Month-to-Month,Stayed,63,3154,Referal,6
Male,27,1,0,0,342223,1,1,One Year,Stayed,70,5105,Referal,6
Male,62,0,0,0,71471,0,0,Month-to-Month,Stayed,32,5402,Marketing Campaigns,2
Female,30,0,0,0,67326,0,0,One Year,Stayed,52,4510,Marketing Campaigns,2
Female,39,1,1,3,83297,1,8,Month-to-Month,Stayed,64,4539,Referal,6
Male,30,1,1,2,135222,1,1,Month-to-Month,Stayed,52,3773,Referal,6
Female,49,1,0,0,263220,1,4,Two Year,Stayed,21,4671,Referal,6
Female,25,1,0,0,814617,1,4,Two Year,Stayed,78,4090,Referal,6
Male,39,0,0,0,17673,0,0,Two Year,Stayed,48,6025,Marketing Campaigns,2
Male,61,1,1,1,644520,1,5,Two Year,Stayed,59,5671,Referal,6
Female,47,0,0,0,458112,0,0,Month-to-Month,Stayed,78,3000,Marketing Campaigns,2
Male,37,1,0,0,48695,1,3,One Year,Stayed,56,5344,Referal,6
Female,56,0,0,0,191515,0,0,One Year,Stayed,48,2870,Marketing Campaigns,2
Female,60,1,1,2,729616,0,0,Month-to-Month,Stayed,25,5819,Marketing Campaigns,2
Female,37,0,0,0,335415,0,0,One Year,Stayed,69,2237,Marketing Campaigns,2
Female,29,1,1,2,352423,1,8,Month-to-Month,Stayed,73,3280,Referal,6
Female,31,0,0,0,8104,0,0,One Year,Stayed,39,5806,Marketing Campaigns,2
Male,35,0,0,0,402619,0,0,Month-to-Month,Joined,76,2166,Marketing Campaigns,2
Male,42,0,0,0,28298,0,0,One Year,Stayed,69,5696,Marketing Campaigns,2
Female,48,1,1,3,384510,1,1,Month-to-Month,Stayed,25,2069,Referal,6
Female,41,0,0,0,701316,0,0,One Year,Stayed,27,2047,Marketing Campaigns,2
Female,47,0,0,0,348614,0,0,One Year,Stayed,47,2691,Marketing Campaigns,2
Male,49,1,0,0,61006,1,10,One Year,Stayed,29,2403,Referal,6
Female,33,1,0,0,173022,1,6,Month-to-Month,Stayed,54,4352,Referal,6
Male,32,0,0,0,71432,0,0,Month-to-Month,Stayed,76,3415,Marketing Campaigns,2
Female,52,0,0,0,380012,0,0,One Year,Stayed,57,4978,Marketing Campaigns,2
Male,63,1,0,0,964614,1,7,Two Year,Stayed,77,2021,Referal,6
Male,36,1,0,0,703014,1,2,Month-to-Month,Stayed,77,5436,Referal,6
Male,62,0,0,0,777126,0,0,Two Year,Stayed,55,4574,Marketing Campaigns,2
Male,31,0,0,0,21114,0,0,Month-to-Month,Joined,52,2810,Marketing Campaigns,2
Female,35,1,1,5,419423,1,2,Month-to-Month,Stayed,52,5266,Referal,6
Female,44,1,0,0,41211,1,9,One Year,Stayed,47,4455,Referal,6
Female,61,1,1,2,45524,1,3,Month-to-Month,Joined,59,5998,Referal,6
Male,50,0,0,0,30111,0,0,Two Year,Stayed,20,3398,Marketing Campaigns,2
Male,39,1,1,1,436714,1,5,Two Year,Stayed,48,4950,Referal,6
Female,41,1,0,0,91701,0,0,One Year,Stayed,37,4848,Marketing Campaigns,2
Male,53,0,0,0,72411,0,0,Month-to-Month,Stayed,66,2426,Marketing Campaigns,2
Female,35,0,0,0,45466,0,0,Month-to-Month,Stayed,27,3574,Marketing Campaigns,2
Female,62,0,0,0,90363,0,0,One Year,Stayed,24,5446,Marketing Campaigns,2
Male,30,0,0,0,583220,0,0,One Year,Stayed,77,4422,Marketing Campaigns,2
Male,24,1,0,0,859025,1,1,Two Year,Stayed,78,5669,Referal,6
Female,25,1,1,2,86599,1,4,Two Year,Stayed,34,6171,Referal,6
Male,28,1,0,0,13383,1,4,One Year,Stayed,54,3877,Referal,6
Male,49,0,0,0,74394,0,0,Month-to-Month,Joined,21,3154,Marketing Campaigns,2
Female,38,1,0,0,464617,1,4,Month-to-Month,Stayed,57,5928,Referal,6
Male,60,1,1,1,974224,1,10,One Year,Stayed,69,6194,Referal,6
Male,38,1,1,1,692115,1,3,Month-to-Month,Stayed,46,3598,Referal,6
Male,53,0,1,3,95786,0,0,Month-to-Month,Stayed,57,3965,Marketing Campaigns,2
Female,21,1,1,3,471221,1,4,Month-to-Month,Stayed,70,3402,Referal,6
Male,50,1,1,3,77223,1,9,One Year,Stayed,68,5546,Referal,6
Male,32,0,0,0,871722,0,0,One Year,Stayed,43,5293,Marketing Campaigns,2
Female,24,1,0,0,736317,1,3,Month-to-Month,Stayed,62,4654,Referal,6
Female,24,0,0,0,415914,0,0,Two Year,Stayed,67,4769,Marketing Campaigns,2
Female,57,1,0,0,97117,1,10,Two Year,Stayed,21,4884,Referal,6
Female,24,0,0,0,939720,0,0,Two Year,Stayed,66,5294,Marketing Campaigns,2
Male,32,1,0,0,339110,1,7,Month-to-Month,Stayed,71,2454,Referal,6
Male,38,0,0,0,34317,0,0,Two Year,Stayed,32,5544,Marketing Campaigns,2
Male,33,1,0,0,331221,1,3,Month-to-Month,Stayed,61,3981,Referal,6
Male,60,0,0,0,127121,0,0,Two Year,Stayed,79,2380,Marketing Campaigns,2
Female,36,0,0,0,84615,0,0,One Year,Stayed,23,2997,Marketing Campaigns,2
Male,32,0,0,0,690018,0,0,Two Year,Stayed,35,5386,Marketing Campaigns,2
Female,57,1,1,3,689110,1,1,Month-to-Month,Stayed,79,4275,Referal,6
Male,21,1,0,0,145917,1,7,Two Year,Stayed,27,4031,Referal,6
Male,56,0,0,0,104714,0,0,Month-to-Month,Stayed,59,5790,Marketing Campaigns,2
Female,59,0,0,0,369624,0,0,One Year,Stayed,71,5258,Marketing Campaigns,2
Male,46,1,0,0,748,1,5,One Year,Stayed,66,3807,Referal,6
Male,58,0,0,0,87917,0,0,Month-to-Month,Stayed,70,4244,Marketing Campaigns,2
Female,29,1,0,0,93304,1,4,One Year,Stayed,22,2072,Referal,6
Male,26,0,0,0,982,0,0,Month-to-Month,Stayed,39,3792,Marketing Campaigns,2
Male,45,1,1,2,58598,1,9,Two Year,Stayed,58,4347,Referal,6
Male,58,0,1,1,315617,0,0,Month-to-Month,Joined,45,4725,Marketing Campaigns,2
Female,23,1,1,3,220814,1,10,Month-to-Month,Stayed,72,2817,Referal,6
Female,40,1,1,2,662114,1,7,Two Year,Stayed,56,5975,Referal,6
Male,52,1,1,2,83110,1,9,Two Year,Stayed,20,5406,Referal,6
Male,19,1,1,2,7749,1,7,Month-to-Month,Stayed,42,5942,Referal,6
Female,30,0,0,0,95534,0,0,Two Year,Stayed,27,5407,Marketing Campaigns,2
Male,38,0,1,2,16412,0,0,Month-to-Month,Stayed,75,3478,Marketing Campaigns,2
Male,19,1,0,0,244626,1,5,Month-to-Month,Stayed,59,5558,Referal,6
Female,21,1,0,0,35223,1,6,Month-to-Month,Stayed,76,3131,Referal,6
Male,46,0,0,0,143019,0,0,One Year,Stayed,74,3898,Marketing Campaigns,2
Female,62,0,0,0,4115,0,0,Month-to-Month,Joined,31,4830,Marketing Campaigns,2
Female,59,0,0,0,88071,0,0,Month-to-Month,Stayed,79,2454,Marketing Campaigns,2
Female,59,0,0,0,89923,0,0,Month-to-Month,Joined,37,5084,Marketing Campaigns,2
Male,57,0,0,0,432017,0,0,Month-to-Month,Stayed,20,3481,Marketing Campaigns,2
Female,36,1,0,0,877716,0,0,One Year,Stayed,73,4405,Marketing Campaigns,2
Female,48,1,1,1,82929,1,7,Two Year,Stayed,67,3043,Referal,6
Male,55,1,0,0,687026,1,4,Two Year,Stayed,67,5115,Referal,6
Female,62,0,0,0,6213,0,0,Two Year,Stayed,54,4116,Marketing Campaigns,2
Female,44,1,0,0,533410,1,8,Month-to-Month,Stayed,62,5267,Referal,6
Female,63,0,0,0,935921,0,0,One Year,Stayed,50,4910,Marketing Campaigns,2
Male,41,0,0,0,647915,0,0,One Year,Stayed,22,2130,Marketing Campaigns,2
Female,56,0,0,0,71291,1,1,One Year,Stayed,43,2074,Referal,6
Male,29,0,0,0,418914,0,0,One Year,Stayed,36,3130,Marketing Campaigns,2
Male,21,1,0,0,55622,1,1,One Year,Joined,53,2539,Referal,6
Male,60,1,1,3,91276,1,1,Two Year,Stayed,29,4558,Referal,6
Female,33,0,0,0,699415,0,0,One Year,Stayed,44,4423,Marketing Campaigns,2
Female,59,0,0,0,134621,0,0,Month-to-Month,Stayed,78,5577,In Store,3
Female,56,0,0,0,293324,0,0,Two Year,Stayed,63,2007,In Store,3
Male,59,0,0,0,483525,0,0,Two Year,Stayed,51,2202,In Store,3
Male,56,0,0,0,316425,0,0,Month-to-Month,Stayed,58,5594,In Store,3
Female,29,1,0,0,88723,1,1,One Year,Stayed,20,4700,Referal,6
Male,32,1,1,1,46609,1,1,Month-to-Month,Stayed,33,5192,Referal,6
Female,59,1,0,0,767026,1,1,One Year,Stayed,46,4411,Referal,6
Female,38,0,0,0,8015,0,0,One Year,Stayed,36,3244,In Store,3
Male,21,0,0,0,391614,0,0,Month-to-Month,Joined,33,5806,In Store,3
Male,47,0,0,0,680719,0,0,One Year,Stayed,35,2709,In Store,3
Male,60,1,0,0,82218,0,0,Two Year,Stayed,61,3945,In Store,3
Female,33,0,0,0,523214,0,0,Two Year,Stayed,55,3459,In Store,3
Female,25,0,0,0,896719,0,0,Month-to-Month,Stayed,48,3185,In Store,3
Male,58,1,0,0,4555,1,1,Two Year,Stayed,38,5012,Referal,6
Male,26,1,0,0,89441,1,1,Month-to-Month,Stayed,67,2483,Referal,6
Female,24,0,0,0,554214,0,0,Two Year,Stayed,57,2574,In Store,3
Female,53,1,0,0,712618,1,1,Month-to-Month,Stayed,38,2362,Referal,6
Male,26,0,0,0,53709,0,0,One Year,Stayed,21,4812,In Store,3
Female,20,0,0,0,67898,0,0,Month-to-Month,Stayed,70,5007,In Store,3
Female,63,0,0,0,90875,0,0,Two Year,Stayed,24,6355,In Store,3
Male,26,1,1,2,679125,1,9,Month-to-Month,Stayed,28,4134,Referal,6
Female,56,0,0,0,60772,0,0,Month-to-Month,Joined,26,2228,In Store,3
Female,23,0,1,3,1313,0,0,Month-to-Month,Stayed,55,5108,In Store,3
Male,45,1,0,0,826825,1,1,One Year,Stayed,56,4778,Referal,6
Male,25,0,0,0,429119,0,0,Month-to-Month,Stayed,71,4704,In Store,3
Female,28,1,1,2,69809,1,5,Two Year,Stayed,34,5267,Referal,6
Male,42,1,1,3,408,1,3,Two Year,Stayed,60,6393,Referal,6
Male,26,1,0,0,7847,1,6,One Year,Stayed,66,4811,Referal,6
Female,25,1,1,3,22944,1,9,Month-to-Month,Stayed,37,5057,Referal,6
Male,47,0,0,0,87210,0,0,Month-to-Month,Stayed,63,3921,In Store,3
Male,24,0,0,0,305513,0,0,Month-to-Month,Stayed,49,2323,In Store,3
Male,30,1,0,0,909123,1,4,Two Year,Stayed,25,4226,Referal,6
Female,64,1,0,0,71159,1,3,Two Year,Stayed,66,5065,Referal,6
Male,62,0,0,0,84964,0,0,One Year,Stayed,78,3171,In Store,3
Female,56,1,0,0,204022,1,3,Month-to-Month,Stayed,53,5417,Referal,6
Male,21,1,0,0,906822,1,10,Two Year,Stayed,35,6466,Referal,6
Male,54,1,1,1,17819,1,7,Month-to-Month,Stayed,76,3760,Referal,6
Male,64,0,0,0,38418,0,0,Month-to-Month,Stayed,80,2120,In Store,3
Female,43,1,1,2,12991,1,8,Two Year,Stayed,59,5907,Referal,6
Male,58,0,1,1,452522,0,0,One Year,Stayed,35,5915,In Store,3
Male,39,0,0,0,27883,0,0,One Year,Stayed,37,3799,In Store,3
Female,25,1,1,2,31917,1,9,Month-to-Month,Joined,52,3654,Referal,6
Male,43,0,0,0,212019,0,0,Month-to-Month,Stayed,58,3848,In Store,3
Male,58,0,0,0,966,0,0,Month-to-Month,Stayed,48,5039,In Store,3
Female,20,1,0,0,66815,1,8,Month-to-Month,Stayed,77,3766,Referal,6
Female,63,1,1,1,94088,1,9,Month-to-Month,Stayed,22,5915,Referal,6
Female,60,1,1,3,559319,1,6,One Year,Stayed,53,2404,Referal,6
Female,60,1,0,0,67668,1,10,Two Year,Stayed,34,4534,Referal,6
Male,62,0,0,0,76175,0,0,Month-to-Month,Joined,64,5820,In Store,3
Female,39,1,0,0,22269,1,9,Two Year,Stayed,72,6361,Referal,6
Female,57,0,0,0,55297,0,0,Two Year,Stayed,74,2618,In Store,3
Male,22,0,0,0,999221,0,0,Month-to-Month,Joined,33,5870,In Store,3
Female,49,1,0,0,474123,0,0,Month-to-Month,Joined,26,5251,In Store,3
Female,26,1,0,0,662521,1,1,Month-to-Month,Stayed,57,3097,Referal,6
Male,61,1,1,1,62442,1,6,Two Year,Stayed,34,6166,Referal,6
Male,47,1,0,0,261216,1,4,Two Year,Stayed,26,4222,Referal,6
Male,56,1,1,3,848016,1,3,Two Year,Stayed,25,6349,Referal,6
Male,23,1,1,2,87809,0,0,Month-to-Month,Churned,71,5656,Referal,6
Female,34,0,0,0,459826,0,0,One Year,Stayed,28,5183,In Store,3
Male,20,1,1,1,125719,1,10,Month-to-Month,Stayed,79,4573,Referal,6
Female,32,1,1,3,718215,1,4,Two Year,Stayed,36,5735,Referal,6
Female,28,1,0,0,50955,1,5,Two Year,Stayed,33,4702,Referal,6
Female,25,1,1,2,482123,1,6,Two Year,Stayed,41,4603,Referal,6
Male,59,1,0,0,47301,1,7,One Year,Stayed,69,3671,Referal,6
Male,47,1,0,0,34526,1,3,One Year,Stayed,77,5682,Referal,6
Female,44,0,0,0,953114,0,0,One Year,Stayed,79,4904,In Store,3
Male,55,0,0,0,626015,0,0,Month-to-Month,Joined,36,2438,In Store,3
Female,25,1,0,0,438921,0,0,Two Year,Stayed,62,5551,In Store,3
Male,50,1,1,1,871112,1,2,Two Year,Stayed,59,6144,Referal,6
Female,54,0,0,0,898515,0,0,One Year,Joined,23,2900,In Store,3
Female,62,1,1,2,880026,1,9,Month-to-Month,Stayed,51,3094,Referal,6
Male,42,0,0,0,26166,0,0,Two Year,Stayed,27,6036,In Store,3
Male,20,0,0,0,99686,0,0,One Year,Stayed,40,5082,In Store,3
Female,60,0,0,0,83906,0,0,Two Year,Stayed,61,5466,In Store,3
Male,19,1,1,1,30222,1,6,Two Year,Stayed,71,6060,Referal,6
Female,37,1,0,0,624820,1,5,Two Year,Stayed,68,5880,Referal,6
Female,50,0,0,0,619826,0,0,Month-to-Month,Stayed,27,3469,In Store,3
Female,42,1,0,0,598915,1,6,One Year,Stayed,70,5623,Referal,6
Male,55,1,0,0,12913,1,7,Two Year,Stayed,64,5444,Referal,6
Female,26,1,0,0,979519,1,9,Two Year,Stayed,79,5313,Referal,6
Female,41,1,0,0,32309,1,10,Two Year,Stayed,56,2934,Referal,6
Female,47,1,1,3,4218,1,5,Two Year,Stayed,76,4131,Referal,6
Female,57,0,0,0,494518,0,0,Month-to-Month,Stayed,37,3354,In Store,3
Female,48,0,0,0,186614,0,0,One Year,Stayed,22,3235,In Store,3
Male,32,1,0,0,394124,1,6,One Year,Stayed,71,3844,Referal,6
Male,50,0,0,0,16613,0,0,One Year,Stayed,56,2667,In Store,3
Female,32,1,1,1,515818,1,3,Two Year,Stayed,63,5359,Referal,6
Male,47,0,0,0,978825,0,0,Month-to-Month,Stayed,38,3331,In Store,3
Female,27,0,0,0,927710,0,0,Month-to-Month,Joined,56,5756,In Store,3
Male,47,0,0,0,190725,0,0,Month-to-Month,Stayed,35,4490,In Store,3
Male,42,1,1,3,894725,1,1,One Year,Stayed,52,5288,Referal,6
Male,35,1,0,0,316115,1,4,One Year,Stayed,48,4053,Referal,6
Female,21,1,0,0,11418,1,9,Month-to-Month,Stayed,54,3831,Referal,6
Female,33,1,0,0,456514,1,5,Two Year,Stayed,42,4015,Referal,6
Female,61,1,0,0,668222,1,2,One Year,Stayed,43,5656,Referal,6
Female,47,1,0,0,647522,1,6,Month-to-Month,Stayed,49,5140,Referal,6
Female,28,1,0,0,391013,1,8,Two Year,Stayed,79,5398,Referal,6
Male,56,1,0,0,66123,1,8,One Year,Stayed,28,3733,Referal,6
Female,19,0,0,0,753718,0,0,Month-to-Month,Joined,45,3513,In Store,3
Male,57,0,0,0,46563,0,0,Two Year,Stayed,31,6059,In Store,3
Male,45,0,0,0,12119,0,0,One Year,Stayed,36,5052,In Store,3
Female,22,1,0,0,373312,1,6,Month-to-Month,Stayed,67,4891,Referal,6
Male,56,0,0,0,62656,0,0,Two Year,Stayed,29,5363,In Store,3
Female,64,1,0,0,13714,1,2,Two Year,Stayed,30,4740,Referal,6
Female,55,0,0,0,20173,0,0,Two Year,Stayed,71,3087,In Store,3
Male,20,1,0,0,769011,1,5,One Year,Stayed,28,4515,Referal,6
Female,27,1,0,0,5362,1,3,Month-to-Month,Stayed,41,5145,Referal,6
Female,39,1,0,0,22939,1,5,One Year,Stayed,31,6354,Referal,6
Male,58,0,0,0,546914,0,0,Two Year,Stayed,50,2831,In Store,3
Female,21,1,0,0,262520,0,0,Month-to-Month,Stayed,30,5528,In Store,3
Female,51,1,0,0,41028,1,5,Two Year,Stayed,20,5441,Referal,6
Male,43,1,1,2,72667,1,3,Month-to-Month,Stayed,28,2606,Referal,6
Male,38,1,0,0,772222,1,8,Two Year,Stayed,21,4147,Referal,6
Male,59,1,0,0,707317,1,9,One Year,Stayed,22,4845,Referal,6
Female,43,0,0,0,562418,0,0,Month-to-Month,Stayed,64,4283,In Store,3
Female,59,0,0,0,19610,0,0,Month-to-Month,Stayed,68,5841,In Store,3
Male,28,1,0,0,713025,1,9,Month-to-Month,Stayed,74,2319,Referal,6
Male,23,0,0,0,927212,0,0,Month-to-Month,Stayed,78,3963,In Store,3
Female,47,1,0,0,30844,1,8,Two Year,Stayed,42,6434,Referal,6
Female,63,1,0,0,108413,1,10,Two Year,Stayed,43,6261,Referal,6
Male,41,0,0,0,62503,0,0,One Year,Stayed,31,4154,In Store,3
Female,38,0,0,0,547810,0,0,Month-to-Month,Stayed,36,3009,In Store,3
Female,62,0,0,0,75969,0,0,Two Year,Stayed,79,5250,In Store,3
Male,53,0,0,0,979323,0,0,Month-to-Month,Stayed,68,5029,In Store,3
Male,63,0,1,2,42918,1,2,One Year,Stayed,59,2305,Referal,6
Male,63,1,0,0,899925,1,3,Two Year,Stayed,35,3403,Referal,6
Female,35,1,1,1,18396,1,3,Two Year,Stayed,72,3032,Referal,6
Male,40,1,0,0,307113,1,10,Two Year,Stayed,60,4162,Referal,6
Female,44,1,1,1,16972,1,2,Month-to-Month,Stayed,70,6433,Referal,6
Female,62,0,0,0,56211,0,0,Two Year,Stayed,26,4442,In Store,3
Male,41,1,1,1,113119,1,4,One Year,Stayed,64,4000,Referal,6
Male,37,0,0,0,371715,0,0,Month-to-Month,Joined,43,3595,Marketing Campaigns,2
Female,39,1,0,0,453823,0,0,One Year,Stayed,58,3979,In Store,3
Female,43,0,0,0,943218,0,0,Two Year,Stayed,75,3262,In Store,3
Male,35,0,0,0,80608,0,0,Two Year,Stayed,57,4934,In Store,3
Male,53,1,1,3,768424,1,3,Two Year,Stayed,43,5160,Referal,6
Female,51,1,1,3,908921,1,2,Month-to-Month,Stayed,29,5068,Referal,6
Female,29,1,0,0,80391,1,6,Two Year,Stayed,52,4505,Referal,6
Male,62,1,0,0,98851,1,4,Month-to-Month,Stayed,70,2568,Referal,6
Male,21,1,0,0,193413,1,3,One Year,Stayed,59,3636,Referal,6
Female,47,0,0,0,259225,0,0,Month-to-Month,Joined,72,5774,In Store,3
Female,42,1,1,3,227210,1,5,One Year,Stayed,49,4306,Referal,6
Female,24,0,0,0,87143,0,0,Month-to-Month,Stayed,80,3154,In Store,3
